1,0.4211407522419328,0.8215158570357453
0,0.7185812034232396,0.3417880676925349
1,0.7868458174639527,0.1031752261751457
1,0.8595725019149533,0.0512397763733533
0,0.6462352847014234,0.8709423217825153
0,0.5639081546035011,0.8262657584988571
0,0.6535876315604271,0.6831670433679026
1,0.8930977499137619,0.7756144845160008
1,0.8109546103070225,0.971965439113234
0,0.981279493512164,0.840545081808609
0,0.6105733107051768,0.6418322455203527
1,0.3216157407303119,0.9532401618758412
1,0.4187125941214179,0.1798587334769569
1,0.4434542898348603,0.841604259343892
1,0.4607733179755781,0.4245025339980518
1,0.3837369284548634,0.8463440924555983
0,0.5280542055269024,0.7212888135672454
1,0.8106065343349251,0.3425245593102782
0,0.547850667188392,0.8643182435130055
1,0.0269599100201031,0.5094670418243376
0,0.5395289080963038,0.7620109545903264
1,0.5024070904569092,0.4422343102775236
1,0.4188121038963758,0.6738590070923954
1,0.8621913373883046,0.2065214892603807
0,0.5740467293137977,0.7692942914048342
1,0.4965985196981792,0.6348256236192442
0,0.2344774023414551,0.9101144597705906
0,0.1463388915765411,0.3777649319695094
1,0.0622770841647556,0.0897824984364062
0,0.6347333068933406,0.6560177628033539
1,0.0464365484800822,0.1170068653423562
0,0.1406101378309101,0.6955402759235373
0,0.6165126765548306,0.3801389561502319
1,0.0113419107765624,0.8271538707046747
0,0.2290596254589126,0.128240080189638
1,0.9132307354442069,0.929013691659724
1,0.773563242027495,0.0883207089592077
1,0.4755759896195278,0.4361911141055284
1,0.0039117384122436,0.5348243226798847
0,0.1182077140629349,0.41353263223192
0,0.9853727010695004,0.0833701061325722
1,0.350819213215922,0.4045751392203328
0,0.5387473801817051,0.655386036624903
1,0.4076266915753007,0.9902952433562928
0,0.291268697492542,0.5931868815152432
1,0.8328723775621291,0.345530066824005
1,0.3361498099977994,0.5226204799066649
1,0.0662753140135791,0.9499757102798853
1,0.0296127038405962,0.7068672308381023
0,0.3133391949849248,0.115378807251454
1,0.4284908320101539,0.9995228881889968
1,0.3621593734807882,0.5567050363717617
0,0.1241787142684164,0.4600567183910439
0,0.9850841544065656,0.3123496170341422
0,0.9993023341746956,0.5439731828561437
1,0.918480994502364,0.070549774292619
1,0.9212255906207488,0.2032761972280562
1,0.514932891144845,0.5187178643122327
0,0.2427828223340665,0.9413058735246532
0,0.1973986096692723,0.5166437587333194
0,0.1558721194375303,0.3976594449185279
0,0.2716518286139558,0.4265280878601833
1,0.8043857556978974,0.9253547473698404
0,0.6028821247588743,0.2046932460179503
0,0.9748893124301736,0.7948728404092561
1,0.3212577800565985,0.4772491979067421
0,0.726472483132391,0.8104324590587576
1,0.8190544423786134,0.7794359835860591
0,0.2090628827840122,0.1967450037481595
0,0.2211776693629805,0.0614998923800865
0,0.2223656525376172,0.7173551580406528
1,0.3994406331748239,0.135836744473293
1,0.4284183231401357,0.3351726918996212
0,0.6904305714086829,0.8045186844256201
1,0.3455510915464124,0.8885201842818218
1,0.454278202866275,0.9524609353580932
0,0.6871606370704502,0.7882473575673002
1,0.8598247383402228,0.4725079818438275
0,0.2970633972228222,0.8807848927611392
0,0.2513166882375056,0.149053979288339
0,0.2189774969435339,0.5035485651961089
1,0.3473227521687924,0.8680338660797942
1,0.7601675749191048,0.6314710582537237
1,0.0664070100365162,0.3611927065096991
1,0.3629031386136486,0.14808371090924
1,0.8877106922248271,0.3048757774889402
1,0.9087458135907583,0.9559048376047412
0,0.5637833579777328,0.313117538523901
0,0.2521016615308719,0.9343470145161245
1,0.8818241532891761,0.8416851762716718
1,0.0027771126805313,0.5383505792630828
1,0.7566227643431968,0.2423715639576956
1,0.8083476118502554,0.5253155178239562
0,0.9791723824473598,0.7667191270306644
0,0.2075821488642221,0.2269217956545453
0,0.554243997332219,0.7849119845481386
0,0.1928848638321113,0.1685786275265183
0,0.193585580065574,0.5562299859896912
1,0.4043636519280253,0.3291317233474975
1,0.4305541072413504,0.181517644039736
1,0.0454924281966717,0.1373818778961996
0,0.6062954249777697,0.2436328988390109
1,0.5053907326564774,0.3688857863367614
1,0.0888103823693525,0.9911623443187204
1,0.8645210114885377,0.9989619606340326
1,0.7457893819050894,0.879604806246748
1,0.4536417920347292,0.585690763026486
1,0.8700271573986315,0.022528406648817
0,0.1897267440478874,0.266155419444571
0,0.2538155157047144,0.3674201497683729
0,0.1665619409138703,0.2171297859520947
0,0.2304393537010099,0.4169142915906457
1,0.8629013015950318,0.2331654659889707
1,0.7769956599730224,0.0678369770325523
1,0.9269782776724168,0.2257024827172762
1,0.7803245941206082,0.5202088871067762
0,0.6372207952904207,0.7175862019149545
0,0.95647180508958,0.3085143867969093
0,0.2835807571806388,0.9187357455467704
